J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
J1257+3229,1255+327,+32:29:29.3264986,12:57:57.23184476,32.49147958294444,194.48846601983328,8441.0,5.77e-06,0.0001039,2.4041666666666665e-08,2.8861111111111124e-08,3.5272929318772295e-08,-0.1343,0.1048,1.0,2015.0,108.567,84.454,NED (fiducial),0.8059,,0.806,,0.8059,17.7,R,AQ,"ICRF J125757.2+322929 S/X; B2 1255+32
",J1257+3229,"2,5,8",-15,6,,3.3,21.285211267605632,22.11470593760192
J1257+4750,1255+481,+47:50:20.6004300,12:57:52.74019100,47.839055675,194.4697507958333,8440.0,5.667e-05,0.00073,2.361250000000001e-07,2.027777777777778e-07,2.57367724149424e-07,0.66,0.8503,39.0,2015.0,119.88,69.251,NED (fiducial),0.5281,,0.528,,0.5281,19.0,R,AQ,"NVSS J125752+475020
",J1257+4750,"5,8",131,4,,1.5,4.225352112676056,5.818384696468256
J1257+7958,1256+802,+79:58:02.5068786,12:57:31.72660257,79.96736302183334,194.38219417737497,8435.0,0.00011489,0.0003124,4.787083333333333e-07,8.677777777777778e-08,1.2035434447513392e-07,-0.042,0.3151,1.0,2015.0,122.599,37.157,LITERATURE,,a,,,,18.0,R,AQ,"ICRF J125731.7+795802 S/X; JVAS J1257+7958; GALEXASC J125731.84+795801.6;; z from milliquas (http://quasars.org/milliquas.htm)
",J1257+7958,"2,8",-168,3,,6.7,7.447183098591549,8.028731911326197
J1257+8342,1257+839,+83:42:31.2832465,12:57:36.42509457,83.70868979069445,194.4017712273749,8437.0,0.0001613,0.0002955,6.720833333333332e-07,8.208333333333335e-08,1.1028096261268557e-07,0.2681,0.3185,1.0,2015.0,122.729,33.417,LITERATURE,,a,,,,17.3,R,V ,"ICRF J125736.4+834231 S/X; NVSS J125736+834231;; z from milliquas (http://quasars.org/milliquas.htm)
",J1257+8342,8,170,5,,1.5,4.225352112676056,6.546266147667387
J1257-0132,1254-012,-01:32:39.6077312,12:57:29.79100483,-1.5443354808888887,194.37412918679163,8434.0,2.835e-05,0.0010485,1.1812500000000001e-07,2.9125e-07,3.142768577133981e-07,-0.4188,1.0658,3.0,2015.0,306.085,61.29,NED (fiducial),1.454,,1.454,,1.454,18.3,R,AQ,"SDSS J125729.79-013239.6; 2QZ J125729.7-013240; NVSS J125730-013238
",J1257-0132,5,-79,5,,75.8,4.014084507042253,6.411932191600021
J1257-0717,1255-070,-07:17:24.2149809,12:57:39.32513456,-7.290059716916667,194.4138547273333,8439.0,1.252e-05,0.0004862,5.216666666666666e-08,1.3505555555555556e-07,1.4462899302737472e-07,-0.4911,0.4957,3.0,2015.0,305.658,55.549,LITERATURE,,a,,,,18.8,R,V ,"PMN J1257-0717; GALEXASC J125739.35-071724.6;; z from milliquas (http://quasars.org/milliquas.htm)
",J1257-0717,8,155,5,,1.7,4.225352112676056,6.546266147667387
J1257-1724,,-17:24:34.136,12:57:11.5960,-17.40948222222222,194.29831666666664,,,,,,,,,,,,,,,,,,,,,,,J1257-1724,8,154,5,,2.8,4.225352112676056,6.546266147667387
J1257-2548,,-25:48:02.497,12:57:48.5782,-25.80069361111111,194.45240916666663,,,,,,,,,,,,,,,,,,,,,,,J1257-2548,8,152,5,,29.0,4.225352112676056,6.546266147667387
J1257-3155,1255-316,-31:55:16.8516590,12:57:59.06083282,-31.92134768305556,194.49608680341663,8442.0,2.51e-06,3.31e-05,1.0458333333333333e-08,9.194444444444445e-09,1.2780251920490008e-08,0.2072,0.0358,1.0,2015.0,304.551,30.93,NED (fiducial),1.924,,1.92,,,17.9,R,AQ,"ICRF J125759.0-315516 S/X; PKS 1255-316
",J1257-3155,"2,5,8,15",24,3,,6.9,21.285211267605632,21.495586028452585
J1258+0038,1256+009,+00:38:32.1650822,12:58:34.91514013,0.6422680783888889,194.64547975054165,8447.0,9.94e-06,0.0003261,4.141666666666666e-08,9.058333333333337e-08,9.960153121168073e-08,-0.2178,0.3281,1.0,2015.0,306.931,63.459,NED (fiducial),0.7249,,0.7249,,0.7247,19.8,R,AQ,"ICRF J125834.9+003832 S/X; NVSS J125834+003833; UM 532
",J1258+0038,8,-37,5,,1.4,4.014084507042253,6.411932191600021
J1258+5421,1256+546,+54:21:52.1188691,12:58:15.60677281,54.36447746363889,194.56502822004165,8443.0,4.835e-05,0.0005058,2.014583333333333e-07,1.4050000000000002e-07,1.8307690803795565e-07,0.3195,0.5437,1.0,2015.0,120.763,62.735,,,,,,,22.6,R,G ,"ICRF J125815.6+542152 S/X; 87GB 125605.7+543810; SDSS J125815.57+542152.0
",J1258+5421,2,42,4,,13.8,0.0,4.0
J1258+6453,1256+651,+64:53:23.2996800,12:58:22.65765300,64.88980546666667,194.5944068875,8444.0,0.00014067,0.0014,5.861249999999999e-07,3.888888888888889e-07,4.616279307751167e-07,0.369,1.4567,39.0,2015.0,121.73,52.222,,,,,,,    , ,I ,"87GB 125624.2+650938
",J1258+6453,"5,8",108,4,,2.1,0.0,4.0
J1258-1130,,-11:30:27.733,12:58:23.8536,-11.507703611111111,194.59939,,,,,,,,,,,,,,,,,,,,,,,J1258-1130,8,166,5,,1.3,4.225352112676056,6.546266147667387
J1258-1750,1256-175,-17:50:35.9528800,12:58:56.08999300,-17.843320244444442,194.73370830416664,8450.0,0.00098133,0.03132,4.088875e-06,8.7e-06,9.530957860896456e-06,0.35,31.7795,22.0,2006.55,305.455,44.992,NED (fiducial),2.06,,2.0595,,,17.1,R,AQ,"PKS 1256-17
",J1258-1750,8,-33,5,,22.0,21.285211267605632,21.86458823546892
J1258-1800,1255-177,-18:00:03.1244242,12:58:38.30170609,-18.000867895611112,194.65959044204163,8448.0,2.88e-06,4.76e-05,1.1999999999999998e-08,1.3222222222222221e-08,1.7466399226797714e-08,0.0188,0.0476,1.0,2015.0,305.347,44.837,NED (fiducial),1.956,,1.96,,,20.6,R,AQ,"ICRF J125838.3-180003 S/X; NVSS J125838-180003
",J1258-1800,"5,8",-171,8,,5.2,7.447183098591549,10.929800368897302
J1258-2219,1256-220,-22:19:31.1250428,12:58:54.47878185,-22.32531251188889,194.726994924375,8449.0,3.82e-06,0.0001026,1.5916666666666664e-08,2.85e-08,3.2078559119833616e-08,-0.1827,0.1032,1.0,2015.0,305.204,40.513,NED (fiducial),1.306,,1.303,,,19.2,R,AQ,"ICRF J125854.4-221931 S/X; PKS 1256-220
",J1258-2219,"2,5,8,24",154,4,,2.4,4.225352112676056,5.818384696468256
J1259+2407,1257+243,+24:07:08.3767100,12:59:44.55602700,24.11899353055556,194.9356501125,8457.0,7.667e-05,0.00136,3.194583333333333e-07,3.777777777777778e-07,4.772092447084733e-07,-0.368,1.4562,39.0,2015.0,335.272,86.456,NED (fiducial),1.138,,1.138,,1.1108,21.8,R,G ,"87GB 125717.4+242304; SDSS J125944.55+240708.4
",J1259+2407,8,79,5,,4.3,0.0,5.0
J1259+5140,1257+519,+51:40:56.2612075,12:59:31.17398783,51.68229477986111,194.87989161595831,8455.0,9.1e-06,0.0001092,3.7916666666666665e-08,3.0333333333333334e-08,3.837696174793832e-08,-0.0869,0.1098,1.0,2015.0,119.922,65.399,NED (fiducial),1.6197,,1.6201,,1.6196,20.3,R,AQ,"ICRF J125931.1+514056 S/X; NVSS J125931+514056; SDSS J125931.17+514056.3
",J1259+5140,"2,5,8,43",-107,4,,11.4,4.014084507042253,5.666822251463041
J1259-0150,1256-015,-01:50:58.3627695,12:59:06.61516510,-1.84954521375,194.77756318791663,8452.0,5.251e-05,0.0004239,2.1879166666666665e-07,1.1775e-07,2.483646330671794e-07,0.1924,0.793,1.0,2015.0,306.884,60.963,,,,,,,22.0,R,G ,"ICRF J125906.6-015058 S/X; PKS J1259-0150; SDSS J125906.61-015058.4
",J1259-0150,"5,8",63,4,,4.0,0.0,4.0
J1259-0338,1256-033,-03:38:07.3520589,12:59:01.42087820,-3.6353755719166654,194.7559203258333,8451.0,1.212e-05,0.0003681,5.05e-08,1.0225e-07,1.1399587469451981e-07,-0.2193,0.3709,3.0,2015.0,306.628,59.182,,,,,,,    , ,I ,"PMN J1259-0338
",J1259-0338,8,-40,5,,2.7,4.014084507042253,6.411932191600021
J1259-1801,1257-177,-18:01:35.1550100,12:59:53.61574000,-18.02643194722222,194.9733989166666,8461.0,3.8e-05,0.00132,1.5833333333333333e-07,3.6666666666666667e-07,3.963750343106434e-07,-0.006,1.32,39.0,2015.0,305.765,44.799,,,,,,,    , ,I ,"PMN J1259-1801
",J1259-1801,8,81,5,,0.9,0.0,5.0
J1259-2310,1256-229,-23:10:38.6543799,12:59:08.46204170,-23.177403994416668,194.78525850708328,8453.0,4.96e-06,0.0001519,2.0666666666666663e-08,4.219444444444445e-08,4.62744067202809e-08,-0.2374,0.153,1.0,2015.0,305.232,39.66,NED (fiducial),0.481,,1.365,,,15.9,R,AL,"ICRF J125908.4-231038 S/X; AT20G J125908-231038
",J1259-2310,"2,8",51,3,,1.5,0.0,3.0
J1259-2436,1256-243,-24:36:05.5036673,12:59:12.62565930,-24.601528796472223,194.80260691375,8454.0,1.927e-05,0.0006049,8.029166666666667e-08,1.6802777777777777e-07,1.8320152827305482e-07,-0.1102,0.6058,1.0,2015.0,305.181,38.236,NED (fiducial),2.263,,2.263,,,19.2,R,AQ,"ICRF J125912.6-243605 S/X; NVSS J125912-243605
",J1259-2436,"2,8",102,4,,3.7,0.0,4.0
J1300+0828,1258+087,+08:28:02.8636835,13:00:36.43874792,8.467462134305556,195.1518281163333,8471.0,7.38e-06,0.0002191,3.0749999999999994e-08,6.086111111111112e-08,6.803775245528225e-08,-0.1655,0.2201,1.0,2015.0,309.988,71.213,NED (fiducial),1.0844,,1.085,,1.0839,18.1,R,AQ,"ICRF J130036.4+082802 S/X; JVAS J1300+0828
",J1300+0828,"2,8",180,3,,6.3,0.0,3.0
J1300+1206,1257+123,+12:06:22.1180614,13:00:01.93887895,12.106143905944444,195.00807866229164,8463.0,7e-06,0.0001921,2.9166666666666663e-08,5.336111111111111e-08,6.050360118547305e-08,-0.3008,0.1954,1.0,2015.0,310.992,74.843,LITERATURE,,a,,,,19.1,R,AQ,"ICRF J130001.9+120622 S/X; CGRaBS J1300+1206;; z from milliquas (http://quasars.org/milliquas.htm)
",J1300+1206,"2,8",-91,3,,3.0,4.014084507042253,5.011274731011726
J1300+141A,,+14:17:18.532,13:00:20.9188,14.28848111111111,195.08716166666665,,,,,,,,,,,,,,1.1072,,1.1072,,1.1072,,,,,J1300+141A,"2,8",-159,3,,2.1,7.447183098591549,8.028731911326197
J1300+141B,,+14:17:29.415,13:00:41.0370,14.291504166666666,195.1709875,,,,,,,,,,,,,,1.1145,,,,,,,,,J1300+141B,8,145,5,,1.0,4.225352112676056,6.546266147667387
J1300+2830,1258+287,+28:30:10.1886641,13:00:28.52996981,28.502830184472224,195.1188748742083,8469.0,8.78e-06,0.0001649,3.658333333333333e-08,4.580555555555556e-08,5.596177080956619e-08,0.0739,0.1653,1.0,2015.0,67.978,87.575,NED (fiducial),0.6468,,0.6468,,0.6468,16.2,R,A1,"ICRF J130028.5+283010 S/X; FBQS J1300+2830
",J1300+2830,"2,5,8",68,3,,3.3,0.0,3.0
J1300+5029,1258+507,+50:29:36.7653578,13:00:41.24705472,50.49354593272222,195.171862728,8474.0,9.46e-06,0.0001228,3.9416666666666666e-08,3.4111111111111114e-08,4.233614363356515e-08,-0.154,0.1244,1.0,2015.0,119.231,66.568,NED (fiducial),1.5642,,1.564,,1.5644,21.3,R,AQ,"ICRF J130041.2+502936 S/X; CGRaBS J1300+5029; NVSS J130041+502936
",J1300+5029,"2,5,8",166,3,,2.4,4.225352112676056,5.182045973946585
J1300-1302,1257-127,-13:02:53.6837964,13:00:18.74014634,-13.048245499,195.07808394308333,8465.0,2.569e-05,0.0005519,1.0704166666666668e-07,1.533055555555556e-07,1.854089271239765e-07,0.1749,0.5588,3.0,2015.0,306.279,49.766,,,,,,,    , ,I ,"NVSS J130018-130253
",J1300-1302,5,-146,5,,2.7,7.447183098591549,8.969979715916175
J1300-1514,1257-149,-15:14:09.5594200,13:00:04.38446800,-15.235988727777777,195.01826861666663,8464.0,0.00012667,0.00497,5.277916666666667e-07,1.3805555555555551e-06,1.4714821353604035e-06,0.283,5.0008,39.0,2015.0,306.021,47.584,LITERATURE,,a,,,,18.9,R,V ,"PMN J1300-1514;; z from milliquas (http://quasars.org/milliquas.htm)
",J1300-1514,8,20,5,,3.7,21.285211267605632,21.86458823546892
J1300-2312,1258-229,-23:12:15.8965500,13:00:58.49197600,-23.20441570833333,195.24371656666665,8476.0,1.733e-05,0.00055,7.220833333333332e-08,1.527777777777778e-07,1.6657020495355413e-07,0.055,0.5502,39.0,2015.0,305.777,39.615,NED (fiducial),0.1294,,0.129,,,18.3,R,AL,"PKS 1258-22
",J1300-2312,"5,8",48,4,,10.6,0.0,4.0
J1300-3253,1257-326,-32:53:12.1138422,13:00:42.42602263,-32.8866982895,195.17677509429163,8475.0,1.553e-05,0.0005164,6.470833333333334e-08,1.4344444444444445e-07,1.533916158030656e-07,-0.0296,0.5164,1.0,2015.0,305.178,29.945,NED (fiducial),1.256,,1.256,,,18.0,R,AQ,"ICRF J130042.4-325312 S/X; PKS 1257-326
",J1300-3253,"2,8",-51,2,,10.1,4.014084507042253,4.484737944370512
J1301+1904,1258+193,+19:04:21.3899300,13:01:21.01860300,19.07260831388889,195.3375775125,8478.0,5.133e-05,0.00143,2.1387500000000005e-07,3.972222222222223e-07,4.456947415053706e-07,0.258,1.446,39.0,2015.0,319.233,81.629,NED (fiducial),3.069,,3.069,,3.0691,18.4,R,AQ,"SDSS J130121.02+190421.3
",J1301+1904,8,122,5,,2.0,4.225352112676056,6.546266147667387
J1301+2008,,+20:08:25.878,13:01:25.1076,20.140521666666665,195.354615,,,,,,,,,,,,,,,,,,,,,,,J1301+2008,8,101,5,,1.3,0.0,5.0
J1301+4056,,+40:56:24.641,13:01:45.6486,40.94017805555555,195.4402025,,,,,,,,,,,,,,,,,,,,,,,J1301+4056,5,2,5,,2.3,21.285211267605632,21.86458823546892
J1301+4634,1259+468,+46:34:02.9396004,13:01:32.60628738,46.56748322233334,195.38585953075,8481.0,1.242e-05,0.0001744,5.175e-08,4.8444444444444464e-08,6.010545942663757e-08,0.1177,0.1758,1.0,2015.0,117.734,70.459,NED (fiducial),0.2055,,0.2055,,0.2055,14.6,R,AL,"ICRF J130132.6+463402 S/X; CGRaBS J1301+4634; NVSS J130132+463403
",J1301+4634,"2,8",55,3,,6.5,0.0,3.0
J1302+1627,1300+167,+16:27:41.5482600,13:02:32.69972000,16.46154118333333,195.6362488333333,8492.0,5.067e-05,0.0017,2.11125e-07,4.722222222222222e-07,5.137979574251886e-07,-0.003,1.7,39.0,2015.0,317.06,79.027,LITERATURE,,a,,,,19.9,R,V ,"NVSS J130232+162741; SDSS J130232.69+162741.6;; z from milliquas (http://quasars.org/milliquas.htm)
",J1302+1627,"5,8",9,4,,5.0,21.285211267605632,21.65779810383793
J1302+2039,1259+209,+20:39:18.6143900,13:02:14.65474100,20.65517066388889,195.5610614208333,8485.0,2.667e-05,0.00064,1.1112499999999998e-07,1.777777777777778e-07,2.0595431009299586e-07,0.385,0.6619,39.0,2015.0,324.38,83.072,NED (fiducial),,a,,,,19.5,R,V ,"NVSS J130214+203918
",J1302+2039,"5,8",20,4,,2.0,21.285211267605632,21.65779810383793
J1302+4819,1300+485,+48:19:17.5743016,13:02:17.19606726,48.32154841711112,195.57165028025,8487.0,8.6e-06,0.000107,3.583333333333333e-08,2.972222222222222e-08,3.809400800606355e-08,0.0252,0.1071,1.0,2015.0,117.962,68.702,NED (fiducial),0.8743,,0.8743,,0.8743,17.8,R,AQ,"ICRF J130217.1+481917 S/X; NVSS J130217+481917
",J1302+4819,"2,8",156,3,,2.0,4.225352112676056,5.182045973946585
J1302+5748,1300+580,+57:48:37.6093029,13:02:52.46528286,57.81044702858333,195.71860534525,8494.0,3.79e-06,3.04e-05,1.5791666666666664e-08,8.444444444444445e-09,1.1919729036516988e-08,-0.0169,0.0306,1.0,2015.0,119.953,59.252,NED (fiducial),0.9505,,0.9505,,,20.6,R,AQ,"ICRF J130252.4+574837 S/X DEF; SDSS J130252.45+574837.6
",J1302+5748,"2,5,8,15,24",24,4,,1.0,21.285211267605632,21.65779810383793
J1302+5818,1300+585,+58:18:47.0483000,13:02:28.56400600,58.31306897222222,195.61901669166664,8490.0,0.00023067,0.00225,9.61125e-07,6.249999999999999e-07,8.034338797456049e-07,-0.049,2.255,39.0,2015.0,120.137,58.755,NED (fiducial),0.7953,,,,,21.2,r,G ,"NVSS J130228+581846
",J1302+5818,5,164,5,,14.2,4.225352112676056,6.546266147667387
J1302+6902,1300+693,+69:02:51.6023135,13:02:37.92498101,69.04766730930555,195.6580207542083,8493.0,1.815e-05,9.1e-05,7.5625e-08,2.5277777777777778e-08,3.701730229200117e-08,-0.0399,0.0978,1.0,2015.0,121.435,48.048,NED (fiducial),0.5677,,0.5677,,,19.2,R,AQ,"ICRF J130237.9+690251 S/X; 87GB 130051.5+691857;; G?
",J1302+6902,"2,8",-19,3,,8.6,21.285211267605632,21.495586028452585
J1303+2433,1300+248,+24:33:55.6840000,13:03:03.21430000,24.56546777777778,195.76339291666667,8495.0,,,,,,,,8.0,2000.0,349.134,86.34,NED (fiducial),0.993,,0.993,,,18.2,R,AL,"NVSS J130303+243355
",J1303+2433,"8,15",-35,5,,0.6,21.285211267605632,21.86458823546892
J1303+4748,1301+480,+47:48:40.7949300,13:03:36.35513400,47.811331925,195.901479725,8499.0,0.0001,0.00085,4.1666666666666667e-07,2.361111111111111e-07,3.661271669196164e-07,0.557,1.1694,39.0,2015.0,117.177,69.181,NED (fiducial),0.8961,,1.24,,,19.4,R,AL,"NVSS J130336+474841
",J1303+4748,"5,8",-105,4,,1.7,4.014084507042253,5.666822251463041
J1303-1051,1300-105,-10:51:17.1290509,13:03:13.86793998,-10.854758069694444,195.80778308325,8496.0,5.62e-06,0.0001813,2.3416666666666665e-08,5.036111111111111e-08,5.53636633269805e-08,-0.216,0.1824,1.0,2015.0,307.629,51.909,,,,,,,21.4,R,AL,"ICRF J130313.8-105117 S/X; CGRaBS J1303-1051
",J1303-1051,"2,8",-103,3,,3.7,4.014084507042253,5.011274731011726
J1303-2405,1300-238,-24:05:03.0566000,13:03:19.64708200,-24.084182388888888,195.83186284166663,8497.0,2.067e-05,0.00074,8.6125e-08,2.0555555555555561e-07,2.200803896521839e-07,0.034,0.7401,39.0,2015.0,306.41,38.707,LITERATURE,,a,,,,17.9,R,V ,"PMN J1303-2405; 1RXS J130318.4-240338;; z from milliquas (http://quasars.org/milliquas.htm)
",J1303-2405,5,-34,5,,14.4,21.285211267605632,21.86458823546892
J1304+0132,1302+018,+01:32:30.6973500,13:04:44.01791300,1.541860375,196.1834079708333,8508.0,3.2e-05,0.00114,1.333333333333333e-07,3.166666666666667e-07,3.435734046782196e-07,0.051,1.1403,39.0,2015.0,310.589,64.216,NED (fiducial),2.2868,,2.2867,,2.2867,20.2,R,AQ,"SDSS J130444.02+013230.7; NVSS J130444+013231
",J1304+0132,5,-41,5,,4.5,4.014084507042253,6.411932191600021
J1304+2454,,+24:54:45.894,13:04:51.4176,24.912748333333333,196.21424,,,,,,,,,,,,,,,,,,,,,,,J1304+2454,8,74,5,,0.8,0.0,5.0
J1304+3709,1301+374,+37:09:08.2187000,13:04:07.32411600,37.152282972222224,196.03051715,8503.0,5.067e-05,0.00117,2.11125e-07,3.25e-07,3.6597952596389387e-07,0.194,1.1779,39.0,2015.0,108.761,79.625,NED (fiducial),0.9399,,0.9399,,0.9399,19.3,R,AL,"TXS 1301+374; WISE J130407.31+370908.1
",J1304+3709,5,-137,5,,29.6,7.447183098591549,8.969979715916175
J1304+5056,1302+512,+50:56:23.2160200,13:04:48.01436500,50.939782227777776,196.20005985416665,8510.0,5.067e-05,0.00051,2.11125e-07,1.416666666666667e-07,1.9434108471711185e-07,-0.333,0.5723,23.0,2006.31,117.741,66.054,,,,,,,    , ,I ,"87GB 130236.8+511158
",J1304+5056,5,132,5,,9.8,4.225352112676056,6.546266147667387
J1304+6353,1302+641,+63:53:47.3926943,13:04:47.37028973,63.89649797063889,196.1973762072083,8509.0,2.344e-05,0.0001521,9.766666666666665e-08,4.225e-08,6.026375363441605e-08,0.1179,0.1623,1.0,2015.0,120.483,53.168,NED (fiducial),2.0822,,2.0821,,2.082,19.5,R,AQ,"ICRF J130447.3+635347 S/X; 87GB 130251.0+640945; SDSS J130447.38+635347.3
",J1304+6353,"2,5,8",19,3,,3.6,21.285211267605632,21.495586028452585
J1304-0346,1302-034,-03:46:02.5508013,13:04:43.64220601,-3.7673752225833335,196.18184252504165,8507.0,8.45e-06,0.0003043,3.5208333333333336e-08,8.45277777777778e-08,9.153808050248429e-08,-0.4187,0.3096,1.0,2015.0,309.367,58.938,NED (fiducial),1.25,,1.25,,,19.4,R,AQ,"ICRF J130443.6-034602 S/X; PKS 1302-035
",J1304-0346,"2,8",152,3,,9.9,4.225352112676056,5.182045973946585
J1304-2106,1302-208,-21:06:42.4583082,13:04:59.06934931,-21.111793974500003,196.24612228879164,8511.0,9.59e-06,0.0003185,3.995833333333332e-08,8.847222222222221e-08,9.600446412290949e-08,-0.3375,0.3223,1.0,2015.0,307.161,41.649,,,,,,,19.6,R,AL,"ICRF J130459.0-210642 S/X; PKS B1302-208
",J1304-2106,"2,5,8",82,3,,17.3,0.0,3.0
J1304-4353,,-43:53:10.186,13:04:21.0063,-43.88616277777778,196.08752625,,,,,,,,,,,,,,,,,,,,,,,J1304-4353,5,-174,5,,10.2,7.447183098591549,8.969979715916175
J1305+0149,1303+020,+01:49:29.8797500,13:05:54.16495900,1.8249665972222224,196.47568732916665,8525.0,2.867e-05,0.00092,1.1945833333333333e-07,2.555555555555556e-07,2.820717331518369e-07,0.284,0.93,39.0,2015.0,311.34,64.46,NED (fiducial),0.7332,,0.7332,,0.7332,17.3,R,AQ,"SDSS J130554.15+014929.8; TXS 1303+020; 1RXS J130556.6+014933; 2MASS J13055409+0149304
",J1305+0149,8,-160,5,,1.1,7.447183098591549,8.969979715916175
J1305+2047,1303+210,+20:47:21.6612500,13:05:34.92421400,20.789350347222225,196.39551755833327,8523.0,2.067e-05,0.00062,8.6125e-08,1.7222222222222225e-07,1.9011462020730645e-07,0.059,0.6203,39.0,2015.0,330.681,82.886,,0.408,,0.408,,0.408,18.4,r,AL,"4C +21.38
",J1305+2047,"5,8",-10,4,,1.6,21.285211267605632,21.65779810383793
J1305+2752,1302+281,+27:52:21.8840000,13:05:02.50180000,27.87274555555556,196.26042416666664,8513.0,,,,,,,,8.0,2000.0,47.577,86.893,NED (fiducial),0.8738,,0.8736,,0.8738,18.3,R,AQ,"SDSS J130502.49+275221.8
",J1305+2752,8,-1,5,,1.2,21.285211267605632,21.86458823546892
J1305+5116,1303+515,+51:16:40.2104300,13:05:22.74508200,51.27783623055556,196.344771175,8517.0,0.00019533,0.00223,8.138749999999999e-07,6.194444444444445e-07,8.018163984356302e-07,-0.621,2.6133,28.0,2010.76,117.628,65.707,NED (fiducial),0.785,,0.785,,0.785,15.8,R,A1,"NVSS J130522+511639; GALEXASC J130522.80+511640.0
",J1305+5116,8,-173,5,,5.7,7.447183098591549,8.969979715916175
J1305+5253,1302+531,+52:53:17.6034300,13:05:08.82968600,52.888223175,196.2867903583333,8515.0,4.933e-05,0.00087,2.0554166666666666e-07,2.4166666666666665e-07,2.716307404673213e-07,0.489,0.903,39.0,2015.0,118.193,64.114,NED (fiducial),1.3,,1.2574,,1.2574,19.1,R,AQ,"87GB 130300.4+530857
",J1305+5253,5,-54,5,,3.5,4.014084507042253,6.411932191600021
J1305+5731,1303+577,+57:31:54.8121200,13:05:47.38198300,57.53189225555556,196.44742492916663,8524.0,0.00013467,0.00241,5.61125e-07,6.694444444444444e-07,7.340944344823814e-07,-0.768,2.5606,39.0,2015.0,119.138,59.491,,,,,,,    , ,I ,"TXS 1303+577; NVSS J130547+573155
",J1305+5731,"5,8",-29,4,,9.0,21.285211267605632,21.65779810383793
J1305+5836,1303+588,+58:36:58.5023900,13:05:27.55628300,58.61625066388889,196.3648178458333,8520.0,0.00011533,0.00156,4.805416666666666e-07,4.333333333333334e-07,5.004029242591556e-07,0.692,1.6997,39.0,2015.0,119.446,58.417,,,,,,,    , ,I ,"87GB 130324.5+585222
",J1305+5836,5,3,5,,3.4,21.285211267605632,21.86458823546892
J1305+7854,1304+791,+78:54:35.7963593,13:05:00.01428707,78.90994343313889,196.2500595294583,8512.0,6.433e-05,0.0001358,2.680416666666667e-07,3.772222222222222e-08,6.388442925595194e-08,-0.1377,0.1875,1.0,2015.0,122.103,38.196,,,,,,,19.6,R,AQ,"ICRF J130500.0+785435 S/X; NVSS J130500+785436
",J1305+7854,"2,5,8",106,3,,1.4,0.0,3.0
J1305-1033,1302-102,-10:33:19.4282020,13:05:33.01503551,-10.55539672277778,196.3875626479583,8522.0,3.84e-06,9.56e-05,1.5999999999999994e-08,2.6555555555555563e-08,3.0864330556096364e-08,-0.1884,0.0965,1.0,2015.0,308.592,52.161,NED (fiducial),0.2784,,0.2784,,,14.5,R,A1,"ICRF J130533.0-103319 S/X; NVSS J130533-103320;; 1995ApJ...450..486B: two galaxy companions at 1.1"" and 2.2""
",J1305-1033,"2,8,15,24",32,43,,1.7,21.285211267605632,47.97978969010396
J1305-2850,1302-285,-28:50:42.0280764,13:05:08.46848939,-28.845007799,196.2852853724583,8514.0,8.66e-06,0.0003208,3.6083333333333335e-08,8.911111111111112e-08,9.45502761253926e-08,-0.2494,0.3222,1.0,2015.0,306.549,33.93,,,,,,,21.4,R,V ,"ICRF J130508.4-285042 S/X; CGRaBS J1305-2850
",J1305-2850,"2,8",87,4,,4.5,0.0,4.0
J1305-3132,1302-312,-31:32:52.2182860,13:05:31.07344256,-31.54783841277778,196.37947267733333,8521.0,9.98e-06,0.0003272,4.158333333333333e-08,9.088888888888889e-08,9.755308393606656e-08,-0.2206,0.3286,1.0,2015.0,306.44,31.228,LITERATURE,,a,,,,19.3,R,V ,"ICRF J130531.0-313252 S/X; AT20G J130531-313251; GALEXASC J130531.08-313251.8;; z from milliquas (http://quasars.org/milliquas.htm)
",J1305-3132,"2,8",66,4,,4.5,0.0,4.0
J1306+0341,1303+039,+03:41:38.2316900,13:06:15.96864300,3.6939532472222223,196.5665360125,8528.0,3.667e-05,0.00107,1.5279166666666664e-07,2.9722222222222224e-07,3.340500565342315e-07,0.037,1.0703,39.0,2015.0,312.169,66.299,,,,,,,22.1,r,G ,"PKS B1303+039; SDSS J130615.97+034133.2
",J1306+0341,"5,8",114,4,,11.8,4.225352112676056,5.818384696468256
